start_lat,start_lon,t_onset,stroke_type,optimal_action,optimal_action_reward,travel_time_optimal,nearest_hospital_action,nearest_hospital_reward,travel_time_nh,heuristic_1_action,heuristic_1_reward,travel_time_h1,heuristic_2_action,heuristic_2_reward,travel_time_h2
38.08777777775119,-122.20249999995517,160.2441695203321,LVO,ROUTE_ChineseHospital,0.24418294143999997,50.38,ROUTE_WalnutCreekMedicalCenter,0.24418294143999997,26.858333333333334,ROUTE_KaiserPermanenteRedwoodCity,0.24418294143999997,80.35666666666665,ROUTE_KaiserPermanenteSouthSanFranciscoMedicalCenter,0.24418294143999997,65.88666666666667
37.67055555552864,-122.05861111106614,233.0906721623951,MIMIC,ROUTE_ChineseHospital,0.24418294143999997,44.306666666666665,ROUTE_FairmontRehabilitationandWellness,0.24418294143999997,19.533333333333335,ROUTE_KaiserPermanenteRedwoodCity,0.24418294143999997,36.27833333333333,ROUTE_KaiserPermanenteRedwoodCity,0.24418294143999997,36.27833333333333
37.69472222219533,-121.866111111066,228.49624932291215,LVO,ROUTE_ChineseHospital,0.24418294143999997,51.56666666666667,ROUTE_WalnutCreekMedicalCenter,0.24418294143999997,26.205,ROUTE_RegionalMedicalCenterofSanJose,0.24418294143999997,40.04,ROUTE_RegionalMedicalCenterofSanJose,0.24418294143999997,40.04
37.7366666666398,-122.49333333328872,224.93741961940947,HEMORRHAGIC,ROUTE_ChineseHospital,0.24418294143999997,23.561666666666667,ROUTE_UCSFHelenDillerMedicalCenteratParnassusHeights,0.24418294143999997,10.901666666666667,ROUTE_KaiserPermanenteRedwoodCity,0.24418294143999997,36.64833333333333,ROUTE_KaiserPermanenteSouthSanFranciscoMedicalCenter,0.24418294143999997,18.825
37.433611111084005,-122.21111111106626,205.02127281058452,NLVO,ROUTE_ChineseHospital,0.24418294143999997,50.89833333333333,ROUTE_StanfordHospital,0.24418294143999997,10.85,ROUTE_StanfordHospital,0.24418294143999997,10.85,ROUTE_StanfordHospital,0.24418294143999997,10.85
38.016388888862245,-122.2574999999552,169.42805744473108,LVO,ROUTE_ChineseHospital,0.24418294143999997,37.24333333333333,ROUTE_OaklandMedicalCenter,0.24418294143999997,25.05,ROUTE_KaiserPermanenteRedwoodCity,0.24418294143999997,67.22,ROUTE_KaiserPermanenteSouthSanFranciscoMedicalCenter,0.24418294143999997,52.75
38.02861111108448,-121.89944444439936,150.56567737251612,LVO,ROUTE_ChineseHospital,0.24418294143999997,57.31333333333334,ROUTE_SutterDeltaMedicalCenter,0.24418294143999997,17.790000000000003,ROUTE_RegionalMedicalCenterofSanJose,0.24418294143999997,67.36333333333333,ROUTE_RegionalMedicalCenterofSanJose,0.24418294143999997,67.36333333333333
37.83527777775099,-122.19027777773292,213.05696716058003,HEMORRHAGIC,ROUTE_ChineseHospital,0.24418294143999997,29.91,ROUTE_WilmaChanHighlandHospital,0.24418294143999997,10.46,ROUTE_KaiserPermanenteRedwoodCity,0.24418294143999997,48.625,ROUTE_KaiserPermanenteSouthSanFranciscoMedicalCenter,0.24418294143999997,45.416666666666664
37.88083333330658,-122.27194444439964,49.37118765355861,NLVO,ROUTE_KaiserPermanenteSouthSanFranciscoMedicalCenter,0.3333696505802223,46.77333333333333,ROUTE_OaklandMedicalCenter,0.324231524259386,9.7,ROUTE_KaiserPermanenteRedwoodCity,0.3366741572865466,58.901666666666664,ROUTE_KaiserPermanenteSouthSanFranciscoMedicalCenter,0.3333696505802223,46.77333333333333
37.74999999997314,-122.41361111106644,223.76058970839458,LVO,ROUTE_ChineseHospital,0.24418294143999997,12.33,ROUTE_CPMCMissionBernalCampus,0.24418294143999997,2.9716666666666667,ROUTE_KaiserPermanenteRedwoodCity,0.24418294143999997,33.943333333333335,ROUTE_KaiserPermanenteSouthSanFranciscoMedicalCenter,0.24418294143999997,18.89
