start_lat,start_lon,t_onset,stroke_type,optimal_action,optimal_action_reward,travel_time_optimal,nearest_hospital_action,nearest_hospital_reward,travel_time_nh,heuristic_1_action,heuristic_1_reward,travel_time_h1,heuristic_2_action,heuristic_2_reward,travel_time_h2
41.55277777775396,-71.4355555554701,214.57905695613957,LVO,ROUTE_RhodeIslandHospital,0.24418294143999997,36.06666666666667,ROUTE_SouthCountyHospital,0.24418294143999997,19.003333333333334,ROUTE_RhodeIslandHospital,0.24418294143999997,36.06666666666667,ROUTE_SouthCountyHospital,0.24418294143999997,19.003333333333334
41.803055555531934,-71.41277777769231,142.86694640348657,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.3256169936400394,13.735000000000001,ROUTE_WomenAndInfantsHospitalOfRhodeIsland,0.2522425499437356,2.6733333333333333,ROUTE_RhodeIslandHospital,0.3256169936400394,13.735000000000001,ROUTE_HasbroChildrensHospital,0.2630030414073731,3.3
41.72916666664299,-71.26416666658108,77.43823286116071,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.33579736357510326,34.63333333333333,ROUTE_BradleyHospital,0.3234001999348813,15.741666666666667,ROUTE_RhodeIslandHospital,0.33579736357510326,34.63333333333333,ROUTE_HasbroChildrensHospital,0.33320095828120166,23.663333333333334
41.60111111108733,-71.15749999991432,31.323545031306868,LVO,ROUTE_RhodeIslandHospital,0.340636231516792,59.85166666666667,ROUTE_NewportHospital,0.3239468353064845,35.91,ROUTE_RhodeIslandHospital,0.340636231516792,59.85166666666667,ROUTE_HasbroChildrensHospital,0.33805818658043657,48.88
41.67416666664295,-71.5505555554702,215.91088564457664,LVO,ROUTE_RhodeIslandHospital,0.24418294143999997,25.238333333333333,ROUTE_KentCountyHospital,0.24418294143999997,13.726666666666667,ROUTE_RhodeIslandHospital,0.24418294143999997,25.238333333333333,ROUTE_KentCountyHospital,0.24418294143999997,13.726666666666667
41.80249999997638,-71.4305555554701,84.99148060445113,LVO,ROUTE_RhodeIslandHospital,0.33973303371024804,10.071666666666665,ROUTE_WomenAndInfantsHospitalOfRhodeIsland,0.32600025895406765,4.71,ROUTE_RhodeIslandHospital,0.33973303371024804,10.071666666666665,ROUTE_HasbroChildrensHospital,0.3357000409394135,5.336666666666667
41.78638888886525,-71.36249999991449,228.59156629938752,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.24418294143999997,22.023333333333333,ROUTE_BradleyHospital,0.24418294143999997,2.385,ROUTE_RhodeIslandHospital,0.24418294143999997,22.023333333333333,ROUTE_HasbroChildrensHospital,0.24418294143999997,11.053333333333335
41.42972222219831,-71.55444444435909,42.36211476941537,HEMORRHAGIC,ROUTE_SouthCountyHospital,0.34300322914516784,8.218333333333334,ROUTE_SouthCountyHospital,0.34300322914516784,8.218333333333334,ROUTE_RhodeIslandHospital,0.3402267657705994,50.575,ROUTE_SouthCountyHospital,0.34300322914516784,8.218333333333334
41.68944444442074,-71.56555555547021,55.76728220747188,LVO,ROUTE_RhodeIslandHospital,0.34369864414311774,22.266666666666666,ROUTE_KentCountyHospital,0.34080392345627075,11.955,ROUTE_RhodeIslandHospital,0.34369864414311774,22.266666666666666,ROUTE_KentCountyHospital,0.34080392345627075,11.955
42.00777777775432,-71.49527777769237,31.78308136361572,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.34970143800213926,20.67,ROUTE_LandmarkMedicalCenter,0.34882008013897,1.0016666666666667,ROUTE_RhodeIslandHospital,0.34970143800213926,20.67,ROUTE_LandmarkMedicalCenter,0.34882008013897,1.0016666666666667
41.828055555531954,-71.40749999991452,266.47048198547503,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.24418294143999997,11.531666666666666,ROUTE_HasbroChildrensHospital,0.24418294143999997,5.031666666666666,ROUTE_RhodeIslandHospital,0.24418294143999997,11.531666666666666,ROUTE_HasbroChildrensHospital,0.24418294143999997,5.031666666666666
41.82944444442085,-71.4027777776923,196.49527038931288,LVO,ROUTE_RhodeIslandHospital,0.3137835896656827,12.941666666666666,ROUTE_MiriamHospital,0.2529059422560113,6.336666666666667,ROUTE_RhodeIslandHospital,0.3137835896656827,12.941666666666666,ROUTE_MiriamHospital,0.2529059422560113,6.336666666666667
41.39166666664272,-71.80083333324818,208.08651144626856,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.24418294143999997,50.781666666666666,ROUTE_WesterlyHospital,0.24418294143999997,7.2716666666666665,ROUTE_RhodeIslandHospital,0.24418294143999997,50.781666666666666,ROUTE_WesterlyHospital,0.24418294143999997,7.2716666666666665
41.817222222198616,-71.4255555554701,171.4331840588442,LVO,ROUTE_RhodeIslandHospital,0.3198188730078343,10.903333333333334,ROUTE_HasbroChildrensHospital,0.2577474980254416,3.896666666666667,ROUTE_RhodeIslandHospital,0.3198188730078343,10.903333333333334,ROUTE_HasbroChildrensHospital,0.2577474980254416,3.896666666666667
41.80888888886528,-71.41805555547009,258.0427288025971,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.24418294143999997,12.883333333333333,ROUTE_WomenAndInfantsHospitalOfRhodeIsland,0.24418294143999997,2.2616666666666663,ROUTE_RhodeIslandHospital,0.24418294143999997,12.883333333333333,ROUTE_HasbroChildrensHospital,0.24418294143999997,2.8883333333333336
41.82194444442084,-71.37222222213671,132.05752482546757,LVO,ROUTE_RhodeIslandHospital,0.3271110833823969,17.958333333333332,ROUTE_BradleyHospital,0.25206502214244636,5.7683333333333335,ROUTE_RhodeIslandHospital,0.3271110833823969,17.958333333333332,ROUTE_HasbroChildrensHospital,0.2643056767392008,6.986666666666666
41.983888888865415,-71.65944444435917,221.9115701530665,LVO,ROUTE_RhodeIslandHospital,0.24418294143999997,28.67,ROUTE_EleanorSlaterHospitalZambaronoUnitBurrillville,0.24418294143999997,17.846666666666668,ROUTE_RhodeIslandHospital,0.24418294143999997,28.67,ROUTE_LandmarkMedicalCenter,0.24418294143999997,21.56
41.80638888886527,-71.43361111102566,235.5412980573282,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.24418294143999997,10.07,ROUTE_WomenAndInfantsHospitalOfRhodeIsland,0.24418294143999997,6.048333333333333,ROUTE_RhodeIslandHospital,0.24418294143999997,10.07,ROUTE_HasbroChildrensHospital,0.24418294143999997,6.635000000000001
41.80333333330972,-71.42833333324788,164.44423060860936,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.3214313583204225,10.706666666666667,ROUTE_WomenAndInfantsHospitalOfRhodeIsland,0.24418294143999997,4.453333333333333,ROUTE_RhodeIslandHospital,0.3214313583204225,10.706666666666667,ROUTE_HasbroChildrensHospital,0.2587837686876549,5.08
41.865833333309766,-71.39611111102563,203.32701760814902,LVO,ROUTE_MiriamHospital,0.2522468740706654,3.2983333333333333,ROUTE_MiriamHospital,0.2522468740706654,3.2983333333333333,ROUTE_RhodeIslandHospital,0.24418294143999997,17.081666666666667,ROUTE_MiriamHospital,0.2522468740706654,3.2983333333333333
42.0080555555321,-71.38277777769228,225.83943321361656,LVO,ROUTE_RhodeIslandHospital,0.24418294143999997,29.305,ROUTE_LandmarkMedicalCenter,0.24418294143999997,17.461666666666666,ROUTE_RhodeIslandHospital,0.24418294143999997,29.305,ROUTE_LandmarkMedicalCenter,0.24418294143999997,17.461666666666666
41.80083333330971,-71.4141666665812,91.02040113698234,LVO,ROUTE_RhodeIslandHospital,0.337519554061575,13.595,ROUTE_WomenAndInfantsHospitalOfRhodeIsland,0.32493336381139465,3.385,ROUTE_RhodeIslandHospital,0.337519554061575,13.595,ROUTE_HasbroChildrensHospital,0.33460719712763903,4.013333333333334
41.89805555553201,-71.39083333324784,174.54847217613855,LVO,ROUTE_RhodeIslandHospital,0.3170600677246221,20.134999999999998,ROUTE_MiriamHospital,0.25639042484061164,8.426666666666668,ROUTE_RhodeIslandHospital,0.3170600677246221,20.134999999999998,ROUTE_MiriamHospital,0.25639042484061164,8.426666666666668
41.85083333330975,-71.4697222221368,79.76227514380233,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.3407020108369956,11.129999999999999,ROUTE_OurLadyOfFatimaHospital,0.3278747534320463,2.725,ROUTE_RhodeIslandHospital,0.3407020108369956,11.129999999999999,ROUTE_StJosephsHospital,0.3376860409153656,2.7933333333333334
41.79694444442082,-71.40749999991452,139.8595758785523,LVO,ROUTE_RhodeIslandHospital,0.3259668980306849,15.198333333333332,ROUTE_WomenAndInfantsHospitalOfRhodeIsland,0.25261275977187014,3.5483333333333333,ROUTE_RhodeIslandHospital,0.3259668980306849,15.198333333333332,ROUTE_HasbroChildrensHospital,0.26339223396915495,4.175
41.61888888886512,-71.25611111102552,164.87294003135682,LVO,ROUTE_HasbroChildrensHospital,0.25319193790681077,36.31666666666667,ROUTE_NewportHospital,0.24418294143999997,20.831666666666667,ROUTE_RhodeIslandHospital,0.24418294143999997,47.28666666666666,ROUTE_HasbroChildrensHospital,0.25319193790681077,36.31666666666667
41.62916666664291,-71.15916666658099,237.20300229179952,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.24418294143999997,58.730000000000004,ROUTE_NewportHospital,0.24418294143999997,34.788333333333334,ROUTE_RhodeIslandHospital,0.24418294143999997,58.730000000000004,ROUTE_HasbroChildrensHospital,0.24418294143999997,47.76
41.52166666664282,-71.30194444435888,268.60544764001645,HEMORRHAGIC,ROUTE_RhodeIslandHospital,0.24418294143999997,51.39333333333333,ROUTE_NewportHospital,0.24418294143999997,6.621666666666667,ROUTE_RhodeIslandHospital,0.24418294143999997,51.39333333333333,ROUTE_SouthCountyHospital,0.24418294143999997,32.475
41.69277777775408,-71.50972222213683,216.58742064626819,LVO,ROUTE_RhodeIslandHospital,0.24418294143999997,20.991666666666667,ROUTE_KentCountyHospital,0.24418294143999997,7.803333333333333,ROUTE_RhodeIslandHospital,0.24418294143999997,20.991666666666667,ROUTE_KentCountyHospital,0.24418294143999997,7.803333333333333
41.81805555553195,-71.41472222213675,94.57021817277749,NLVO,ROUTE_HasbroChildrensHospital,0.33386984468012,3.643333333333333,ROUTE_HasbroChildrensHospital,0.33386984468012,3.643333333333333,ROUTE_RhodeIslandHospital,0.33687036282320176,12.853333333333333,ROUTE_HasbroChildrensHospital,0.33386984468012,3.643333333333333
41.71611111108742,-71.26666666658107,111.69050229737934,NLVO,ROUTE_RhodeIslandHospital,0.32760282177440353,36.16166666666666,ROUTE_BradleyHospital,0.3153814690123128,17.26833333333333,ROUTE_RhodeIslandHospital,0.32760282177440353,36.16166666666666,ROUTE_HasbroChildrensHospital,0.26470285877264993,25.19
41.790833333309706,-71.45861111102568,197.22880994559236,NLVO,ROUTE_RhodeIslandHospital,0.3148766968852805,7.275,ROUTE_RhodeIslandHospital,0.3148766968852805,7.275,ROUTE_RhodeIslandHospital,0.3148766968852805,7.275,ROUTE_RhodeIslandHospital,0.3148766968852805,7.275
